quality_grade,time_observed_at,taxon_geoprivacy,annotations,uuid,id,cached_votes_total,identifications_most_agree,species_guess,identifications_most_disagree,tags,positional_accuracy,comments_count,site_id,created_time_zone,license_code,observed_time_zone,quality_metrics,public_positional_accuracy,reviewed_by,oauth_application_id,flags,created_at,description,time_zone_offset,project_ids_with_curator_id,observed_on,observed_on_string,updated_at,sounds,place_ids,captive,ident_taxon_ids,outlinks,faves_count,ofvs,num_identification_agreements,comments,map_scale,uri,project_ids,community_taxon_id,owners_identification_from_vision,identifications_count,obscured,num_identification_disagreements,geoprivacy,location,votes,spam,mappable,identifications_some_agree,project_ids_without_curator_id,place_guess,identifications,project_observations,observation_sounds,observation_photos,photos,faves,non_owner_ids,observed_on_details.date,observed_on_details.day,observed_on_details.month,observed_on_details.year,observed_on_details.hour,observed_on_details.week,created_at_details.date,created_at_details.day,created_at_details.month,created_at_details.year,created_at_details.hour,created_at_details.week,taxon.is_active,taxon.ancestry,taxon.min_species_ancestry,taxon.endemic,taxon.iconic_taxon_id,taxon.min_species_taxon_id,taxon.threatened,taxon.rank_level,taxon.introduced,taxon.native,taxon.parent_id,name,taxon.rank,taxon.extinct,taxon.id,taxon.ancestor_ids,taxon.created_at,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.photos_locked,taxon.universal_search_rank,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.complete_rank,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.conservation_status.id,taxon.conservation_status.place_id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,preferences.prefers_community_taxon,geojson.type,geojson.coordinates,user.id,user.login,user.spam,user.suspended,user.created_at,user.site_id,user.login_autocomplete,user.login_exact,user.name,user.name_autocomplete,user.orcid,user.icon,user.observations_count,user.identifications_count,user.journal_posts_count,user.activity_count,user.species_count,user.annotated_observations_count,user.universal_search_rank,user.roles,user.icon_url,user.preferences.prefers_community_taxa,user.preferences.prefers_project_addition_by,user.preferences.prefers_observation_fields_by,prov,longitude,latitude
research,2023-07-24T11:58:40-07:00,NA,,d9448f7b-0104-4cc4-bd35-a3aed6fafa3f,175625843,0,TRUE,California Wild Rose,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-29T15:28:57-07:00,,-08:00,,2023-07-24,2023-07-24 11:58:40-07:00,2023-07-29T15:33:27-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175625843,,53437,TRUE,1,FALSE,0,NA,"34.561655,-120.443895",,FALSE,TRUE,TRUE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,11,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47132/47148/415343/922173/53438/1511486,"48460,47126,211194,47125,47124,47132,47148,415343,922173,53438,1511486,53437",FALSE,47126,53437,FALSE,10,FALSE,TRUE,1511486,Rosa californica,species,FALSE,53437,,2009-09-26T06:03:36+00:00,0,3,12723,FALSE,12723,NA,3352,NA,http://en.wikipedia.org/wiki/Rosa_californica,Plantae,California Wild Rose,NA,42757060,cc0,"no rights reserved, uploaded by Kyle Nessen",https://inaturalist-open-data.s3.amazonaws.com/photos/42757060/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/42757060/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/42757060/medium.jpg,1365,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.443895,34.561655
research,2023-07-24T11:59:21-07:00,NA,,2eb76e4a-1f3c-4765-b05e-1213b29530c2,175625779,0,TRUE,Hairy brackenfern,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-29T15:28:25-07:00,,-08:00,,2023-07-24,2023-07-24 11:59:21-07:00,2023-08-28T05:40:39-07:00,,,FALSE,,,0,,2,,NA,https://www.inaturalist.org/observations/175625779,,52684,FALSE,2,FALSE,0,NA,"34.5616866667,-120.4438383333",,FALSE,TRUE,TRUE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,11,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/121943/764796/47754/1224539/52682/52683/52681,"48460,47126,211194,121943,764796,47754,1224539,52682,52683,52681",FALSE,47126,52681,FALSE,5,FALSE,TRUE,52681,Pteridium aquilinum pubescens,variety,FALSE,52684,,2009-08-21T16:16:36+00:00,0,4,7204,FALSE,7204,NA,NA,NA,NA,Plantae,Hairy brackenfern,NA,396677804,cc-by-nc,"(c) nathantay, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/396677804/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/396677804/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/396677804/medium.jpg,1536,2048,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.4438383333,34.5616866667
needs_id,2023-07-24T12:01:37-07:00,NA,,7bb03587-cf81-4bfc-bd97-6bd5245d5cd2,175625626,0,FALSE,NA,FALSE,,5,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,5,,3,,2023-07-29T15:27:04-07:00,,-08:00,,2023-07-24,2023-07-24 12:01:37-07:00,2023-07-29T15:27:11-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/175625626,,NA,TRUE,0,FALSE,0,NA,"34.5614966667,-120.442925",,FALSE,TRUE,FALSE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/48151/64552,"48460,47126,211194,47125,47124,48151,64552,157750",FALSE,47126,157750,FALSE,20,FALSE,FALSE,64552,Diplacus,genus,FALSE,157750,,2012-10-22T15:57:22+00:00,1,1,72329,FALSE,72329,NA,NA,NA,http://en.wikipedia.org/wiki/Diplacus,Plantae,NA,NA,17288054,NA,"(c) Ron King, all rights reserved, uploaded by Ron King",https://static.inaturalist.org/photos/17288054/square.jpg,,https://static.inaturalist.org/photos/17288054/square.jpg,https://static.inaturalist.org/photos/17288054/medium.jpg,615,1000,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.442925,34.5614966667
needs_id,2023-07-24T12:03:57-07:00,NA,,a07bef64-3f66-4403-ba5c-7f448c3d6d3c,175625557,0,FALSE,NA,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-29T15:26:28-07:00,,-08:00,,2023-07-24,2023-07-24 12:03:57-07:00,2023-07-29T15:26:42-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/175625557,,NA,TRUE,0,FALSE,0,NA,"34.562175,-120.4418633333",,FALSE,TRUE,FALSE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47605/47604/632790/461542/972893,"48460,47126,211194,47125,47124,47605,47604,632790,461542,972893,55365",FALSE,47126,55365,FALSE,20,FALSE,FALSE,972893,Grindelia,genus,FALSE,55365,,2010-02-05T04:07:02+00:00,0,1,51130,FALSE,51130,NA,NA,NA,http://en.wikipedia.org/wiki/Grindelia,Plantae,gumplants,NA,195833808,cc-by-sa,"(c) BotBln, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/medium.jpg,1365,2048,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.4418633333,34.562175
needs_id,2023-07-24T12:12:22-07:00,NA,,8045d62f-6f5a-4c13-9c0f-20b7bef333eb,175625465,0,TRUE,orchard grass,FALSE,,5005,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,5005,,3,,2023-07-29T15:25:47-07:00,,-08:00,,2023-07-24,2023-07-24 12:12:22-07:00,2023-09-01T16:13:58-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175625465,,47434,FALSE,1,FALSE,0,NA,"34.5655633333,-120.4587466667",,FALSE,TRUE,TRUE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47163/47162/47434/514989/552962/1138137/52721,"48460,47126,211194,47125,47163,47162,47434,514989,552962,1138137,52721,52720",FALSE,47126,52720,FALSE,10,TRUE,FALSE,52721,Dactylis glomerata,species,FALSE,52720,,2009-08-22T19:46:23+00:00,1,7,69605,FALSE,69605,NA,NA,NA,http://en.wikipedia.org/wiki/Dactylis_glomerata,Plantae,orchard grass,NA,44960033,cc-by,"(c) Natalya Ivanova, some rights reserved (CC BY), uploaded by Natalya Ivanova",https://inaturalist-open-data.s3.amazonaws.com/photos/44960033/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/44960033/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/44960033/medium.jpeg,2048,1365,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.4587466667,34.5655633333
needs_id,2023-07-24T12:16:08-07:00,NA,,63604a2f-19cd-458d-a67e-4c6f50c3fc66,175625325,0,FALSE,NA,FALSE,,3,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,3,,3,,2023-07-29T15:24:43-07:00,,-08:00,,2023-07-24,2023-07-24 12:16:08-07:00,2023-07-29T15:24:58-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/175625325,,NA,TRUE,0,FALSE,0,NA,"34.5655216667,-120.443655",,FALSE,TRUE,FALSE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47163/47162,"48460,47126,211194,47125,47163,47162,47434",FALSE,47126,47434,FALSE,30,FALSE,FALSE,47162,Poaceae,family,FALSE,47434,,2008-05-16T18:45:14+00:00,0,2,2829077,FALSE,2829077,NA,95954,NA,http://en.wikipedia.org/wiki/Poaceae,Plantae,grasses,NA,76692662,cc-by-nc,"(c) Konstantin Romanov, some rights reserved (CC BY-NC), uploaded by Konstantin Romanov",https://inaturalist-open-data.s3.amazonaws.com/photos/76692662/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/76692662/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/76692662/medium.jpg,1350,1800,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.443655,34.5655216667
needs_id,2023-07-24T12:16:26-07:00,NA,,a18d3741-234d-4a1a-ad99-ba603618a783,175625235,0,FALSE,NA,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-29T15:23:55-07:00,,-08:00,,2023-07-24,2023-07-24 12:16:26-07:00,2023-11-29T16:14:57-08:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/175625235,,NA,NA,0,FALSE,0,NA,"34.5654866667,-120.44365",,FALSE,TRUE,FALSE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125,"48460,47126,211194,47125,47124",FALSE,47126,47124,FALSE,50,FALSE,FALSE,47125,Magnoliopsida,class,FALSE,47124,,2008-04-02T01:59:35+00:00,4,2,73330405,FALSE,73330405,NA,NA,NA,https://en.wikipedia.org/wiki/Magnoliopsida,Plantae,dicots,NA,10307058,NA,"(c) KC Corcoran, all rights reserved, uploaded by KC Corcoran",https://static.inaturalist.org/photos/10307058/square.jpg,,https://static.inaturalist.org/photos/10307058/square.jpg,https://static.inaturalist.org/photos/10307058/medium.jpg,978,978,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.44365,34.5654866667
research,2023-07-24T12:28:04-07:00,open,,4db663ae-2e31-417a-9271-afac70524178,175624914,0,TRUE,Toyon,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-29T15:21:19-07:00,,-08:00,,2023-07-24,2023-07-24 12:28:04-07:00,2023-07-29T19:09:29-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175624914,,53405,TRUE,1,FALSE,0,NA,"34.568495,-120.44258",,FALSE,TRUE,TRUE,,"Lompoc, CA, US",,,,,,,,2023-07-24,24,7,2023,12,30,2023-07-29,29,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47132/47148/922110/723302/53408,"48460,47126,211194,47125,47124,47132,47148,922110,723302,53408,53405",FALSE,47126,53405,FALSE,10,FALSE,TRUE,53408,Heteromeles arbutifolia,species,FALSE,53405,,2009-09-25T23:45:53+00:00,1,4,38051,FALSE,38051,NA,226,NA,https://en.wikipedia.org/wiki/Heteromeles,Plantae,Toyon,NA,5385189,cc-by-nc,"(c) Kristin Komatsubara, some rights reserved (CC BY-NC), uploaded by Kristin Komatsubara",https://inaturalist-open-data.s3.amazonaws.com/photos/5385189/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/5385189/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/5385189/medium.jpg,2048,1536,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,5228731,jspaw,FALSE,FALSE,2021-11-23T22:19:43+00:00,1,jspaw,jspaw,NA,NA,NA,NA,111,0,0,111,73,0,111,,NA,NA,NA,NA,inat,-120.44258,34.568495
research,2023-07-21T07:37:00-07:00,open,,c5ccfa59-0b81-4f7a-b330-108bb30b8dee,175461135,0,TRUE,Sanderling,FALSE,,27533,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,27533,,3,,2023-07-28T17:52:28-07:00,,-08:00,,2023-07-21,2023-07-21 09:37:00-05:00,2023-07-28T19:47:56-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175461135,,3849,TRUE,1,FALSE,0,NA,"34.4601955199,-120.3758359004",,FALSE,TRUE,TRUE,,"Hollister Ranch Rd, Goleta, CA, US",,,,,,,,2023-07-21,21,7,2023,7,29,2023-07-28,28,7,2023,17,30,TRUE,48460/1/2/355675/3/67561/3835/3836,"48460,1,2,355675,3,67561,3835,3836,3849",FALSE,3,3849,FALSE,10,FALSE,TRUE,3836,Calidris alba,species,FALSE,3849,,2008-03-13T02:43:40+00:00,2,11,52714,FALSE,52714,NA,NA,NA,http://en.wikipedia.org/wiki/Sanderling,Aves,Sanderling,subspecies,55826082,cc-by-nc,"(c) lemurtaquin, some rights reserved (CC BY-NC), uploaded by lemurtaquin",https://inaturalist-open-data.s3.amazonaws.com/photos/55826082/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/55826082/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/55826082/medium.jpeg,550,733,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,185548,patsyr,FALSE,FALSE,2016-02-29T05:12:02+00:00,1,patsyr,patsyr,NA,NA,NA,NA,1155,0,0,1155,808,0,1155,,NA,NA,NA,NA,inat,-120.3758359004,34.4601955199
research,2023-06-28T10:11:43-07:00,NA,,b26ccafd-be16-4327-ba32-cae522741a55,175445860,1,TRUE,Buck's-horn Plantain,FALSE,,14,0,1,America/Los_Angeles,NA,America/Los_Angeles,,14,,3,,2023-07-28T15:37:46-07:00,,-08:00,,2023-06-28,2023-06-28 10:11:43-07:00,2023-10-31T05:59:33-07:00,,,FALSE,,,1,,1,,NA,https://www.inaturalist.org/observations/175445860,,58960,TRUE,1,FALSE,0,NA,"34.446925,-120.4581833333",,FALSE,TRUE,TRUE,,"Goleta, CA, US",,,,,,,,2023-06-28,28,6,2023,10,26,2023-07-28,28,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/48151/50638/840983/50636/1045682/1045684,"48460,47126,211194,47125,47124,48151,50638,840983,50636,1045682,1045684,58960",FALSE,47126,58960,FALSE,10,TRUE,FALSE,1045684,Plantago coronopus,species,FALSE,58960,,2010-04-02T06:02:50+00:00,0,5,14854,FALSE,14854,NA,NA,NA,https://en.wikipedia.org/wiki/Plantago_coronopus,Plantae,Buck's-horn Plantain,NA,57348169,cc0,"no rights reserved, uploaded by Stephen James McWilliam",https://inaturalist-open-data.s3.amazonaws.com/photos/57348169/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/57348169/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/57348169/medium.jpeg,1365,2048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,923276,seancarson_,FALSE,FALSE,2018-04-29T18:40:23+00:00,1,seancarson_,seancarson_,Sean Carson,Sean Carson,NA,https://static.inaturalist.org/attachments/users/icons/923276/thumb.jpg?1525313573,1162,58,0,1220,731,0,1162,,https://static.inaturalist.org/attachments/users/icons/923276/medium.jpg?1525313573,NA,NA,NA,inat,-120.4581833333,34.446925
research,2023-06-28T09:37:06-07:00,NA,,9ae548d5-1091-43cf-a2ec-be50e82d3538,175445818,0,TRUE,Coastal Goldenbush,FALSE,,12130,0,1,America/Los_Angeles,NA,America/Los_Angeles,,12130,,3,,2023-07-28T15:37:24-07:00,,-08:00,,2023-06-28,2023-06-28 09:37:06-07:00,2023-08-03T21:42:41-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175445818,,77511,TRUE,1,FALSE,0,NA,"34.4480634912,-120.458555589",,FALSE,TRUE,TRUE,,"Goleta, CA, US",,,,,,,,2023-06-28,28,6,2023,9,26,2023-07-28,28,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47605/47604/632790/461542/972893/57993,"48460,47126,211194,47125,47124,47605,47604,632790,461542,972893,57993,77511",FALSE,47126,77511,FALSE,10,FALSE,TRUE,57993,Isocoma menziesii,species,FALSE,77511,,2011-05-13T21:42:12+00:00,0,4,13312,FALSE,13312,NA,3698,NA,http://en.wikipedia.org/wiki/Isocoma_menziesii,Plantae,Coastal Goldenbush,NA,109465090,cc-by-nc,"(c) Joey Santore, some rights reserved (CC BY-NC), uploaded by Joey Santore",https://inaturalist-open-data.s3.amazonaws.com/photos/109465090/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/109465090/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/109465090/medium.jpeg,1080,1620,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,923276,seancarson_,FALSE,FALSE,2018-04-29T18:40:23+00:00,1,seancarson_,seancarson_,Sean Carson,Sean Carson,NA,https://static.inaturalist.org/attachments/users/icons/923276/thumb.jpg?1525313573,1162,58,0,1220,731,0,1162,,https://static.inaturalist.org/attachments/users/icons/923276/medium.jpg?1525313573,NA,NA,NA,inat,-120.458555589,34.4480634912
needs_id,2023-06-28T09:35:47-07:00,NA,,43d9c269-7b05-4cd4-892d-97409a36c277,175445530,0,TRUE,California cudweed,FALSE,,836,0,1,America/Los_Angeles,NA,America/Los_Angeles,,836,,3,,2023-07-28T15:34:45-07:00,,-08:00,,2023-06-28,2023-06-28 09:35:47-07:00,2024-02-18T17:24:05-08:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175445530,,53078,TRUE,1,FALSE,0,NA,"34.4479540321,-120.4587717722",,FALSE,TRUE,TRUE,,"Goleta, CA, US",,,,,,,,2023-06-28,28,6,2023,9,26,2023-07-28,28,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47605/47604/632790/324787/1410494/53078,"48460,47126,211194,47125,47124,47605,47604,632790,324787,1410494,53078,53077",FALSE,47126,53077,FALSE,10,FALSE,TRUE,53078,Pseudognaphalium californicum,species,FALSE,53077,,2009-09-15T07:03:20+00:00,1,4,13808,FALSE,13808,NA,3711,NA,http://en.wikipedia.org/wiki/Pseudognaphalium_californicum,Plantae,California cudweed,NA,183610927,cc-by-nc,"(c) Melissa, some rights reserved (CC BY-NC), uploaded by Melissa",https://inaturalist-open-data.s3.amazonaws.com/photos/183610927/square.jpeg,,https://inaturalist-open-data.s3.amazonaws.com/photos/183610927/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/183610927/medium.jpeg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,923276,seancarson_,FALSE,FALSE,2018-04-29T18:40:23+00:00,1,seancarson_,seancarson_,Sean Carson,Sean Carson,NA,https://static.inaturalist.org/attachments/users/icons/923276/thumb.jpg?1525313573,1162,58,0,1220,731,0,1162,,https://static.inaturalist.org/attachments/users/icons/923276/medium.jpg?1525313573,NA,NA,NA,inat,-120.4587717722,34.4479540321
research,2023-06-28T09:33:36-07:00,NA,,71d65173-e8ef-4075-83fd-9dedf3adbfdd,175445445,0,TRUE,sea fig,FALSE,,5,0,1,America/Los_Angeles,NA,America/Los_Angeles,,5,,3,,2023-07-28T15:34:03-07:00,,-08:00,,2023-06-28,2023-06-28 09:33:36-07:00,2023-08-03T21:42:39-07:00,,,FALSE,,,0,,1,,NA,https://www.inaturalist.org/observations/175445445,,49322,TRUE,1,FALSE,0,NA,"34.4479411979,-120.4587488924",,FALSE,TRUE,TRUE,,"Goleta, CA, US",,,,,,,,2023-06-28,28,6,2023,9,26,2023-07-28,28,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47366/49320/624228/624231/49323,"48460,47126,211194,47125,47124,47366,49320,624228,624231,49323,49322",FALSE,47126,49322,FALSE,10,TRUE,FALSE,49323,Carpobrotus edulis,species,FALSE,49322,,2009-01-26T19:32:55+00:00,0,4,19515,FALSE,19515,NA,NA,NA,http://en.wikipedia.org/wiki/Carpobrotus_edulis,Plantae,sea fig,NA,153343754,cc-by-sa,"(c) Alvesgaspar, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/153343754/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/153343754/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/153343754/medium.jpg,1503,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,923276,seancarson_,FALSE,FALSE,2018-04-29T18:40:23+00:00,1,seancarson_,seancarson_,Sean Carson,Sean Carson,NA,https://static.inaturalist.org/attachments/users/icons/923276/thumb.jpg?1525313573,1162,58,0,1220,731,0,1162,,https://static.inaturalist.org/attachments/users/icons/923276/medium.jpg?1525313573,NA,NA,NA,inat,-120.4587488924,34.4479411979
research,2023-06-28T09:32:02-07:00,NA,,d1db35b8-c27f-4ff2-866e-376c46fd4914,175445387,0,TRUE,Maltese star-thistle,FALSE,,16,0,1,America/Los_Angeles,NA,America/Los_Angeles,,16,,3,,2023-07-28T15:33:34-07:00,,-08:00,,2023-06-28,2023-06-28 09:32:02-07:00,2023-08-03T21:42:42-07:00,,,FALSE,,,0,,2,,NA,https://www.inaturalist.org/observations/175445387,,57922,TRUE,2,FALSE,0,NA,"34.4479116667,-120.45877",,FALSE,TRUE,TRUE,,"Goleta, CA, US",,,,,,,,2023-06-28,28,6,2023,9,26,2023-07-28,28,7,2023,15,30,TRUE,48460/47126/211194/47125/47124/47605/47604/201654/632883/632887/48160/1434720,"48460,47126,211194,47125,47124,47605,47604,201654,632883,632887,48160,1434720,57922",FALSE,47126,57922,FALSE,10,TRUE,FALSE,1434720,Centaurea melitensis,species,FALSE,57922,,2010-03-28T05:24:37+00:00,0,7,10723,FALSE,10723,NA,16292,NA,http://en.wikipedia.org/wiki/Centaurea_melitensis,Plantae,Maltese star-thistle,NA,206740899,cc-by-sa,"(c) Franco Folini, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/206740899/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/206740899/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/206740899/medium.jpg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,923276,seancarson_,FALSE,FALSE,2018-04-29T18:40:23+00:00,1,seancarson_,seancarson_,Sean Carson,Sean Carson,NA,https://static.inaturalist.org/attachments/users/icons/923276/thumb.jpg?1525313573,1162,58,0,1220,731,0,1162,,https://static.inaturalist.org/attachments/users/icons/923276/medium.jpg?1525313573,NA,NA,NA,inat,-120.45877,34.4479116667
needs_id,2023-07-23T19:00:19-07:00,NA,,c91b3733-2f9e-4d50-bb68-1c195f011bec,175033997,0,FALSE,NA,FALSE,,4,0,1,America/Los_Angeles,cc-by-nc,America/Los_Angeles,,4,,3,,2023-07-26T06:44:19-07:00,,-08:00,,2023-07-23,2023-07-23 19:00:19-07:00,2023-07-26T06:44:35-07:00,,,FALSE,,,0,,0,,NA,https://www.inaturalist.org/observations/175033997,,NA,TRUE,0,FALSE,0,NA,"34.504045,-120.49817",,FALSE,TRUE,FALSE,,"Jalama Beach Rd, Lompoc, CA, US",,,,,,,,2023-07-23,23,7,2023,19,29,2023-07-26,26,7,2023,6,30,TRUE,48460/47126/211194/47125/47124/47605/47604/632790/461542/972893,"48460,47126,211194,47125,47124,47605,47604,632790,461542,972893,55365",FALSE,47126,55365,FALSE,20,FALSE,FALSE,972893,Grindelia,genus,FALSE,55365,,2010-02-05T04:07:02+00:00,0,1,51130,FALSE,51130,NA,NA,NA,http://en.wikipedia.org/wiki/Grindelia,Plantae,gumplants,NA,195833808,cc-by-sa,"(c) BotBln, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/square.jpg,,https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/195833808/medium.jpg,1365,2048,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Point,,3434616,keeljoy,FALSE,FALSE,2020-08-07T15:53:38+00:00,1,keeljoy,keeljoy,NA,NA,NA,NA,278,15,0,293,192,0,278,,NA,NA,NA,NA,inat,-120.49817,34.504045
