associatedsequences,barcodevalue,basisofrecord,bed,canonicalname,catalognumber,class,collectioncode,collectionid,collectionname,collector,commonname,commonnames,continent,coordinateuncertainty,country,countrycode,county,datasetid,datecollected,datemodified,dqs,earliestageorloweststage,earliesteonorlowesteonothem,earliestepochorlowestseries,earliesteraorlowesterathem,earliestperiodorlowestsystem,etag,eventdate,family,fieldnumber,flags,formation,genus,geologicalcontextid,longitude,latitude,group,hasImage,hasMedia,highertaxon,highestbiostratigraphiczone,individualcount,infraspecificepithet,institutioncode,institutionid,institutionname,kingdom,latestageorhigheststage,latesteonorhighesteonothem,latestepochorhighestseries,latesteraorhighesterathem,latestperiodorhighestsystem,lithostratigraphicterms,locality,lowestbiostratigraphiczone,maxdepth,maxelevation,mediarecords,member,mindepth,minelevation,municipality,occurrenceid,order,phylum,recordids,recordnumber,recordset,name,specificepithet,startdayofyear,stateprovince,taxonid,taxonomicstatus,taxonrank,typestatus,uuid,verbatimeventdate,verbatimlocality,version,waterbody,prov
NA,NA,preservedspecimen,NA,eriodictyon capitatum,NA,magnoliopsida,NA,0945030a-f625-4b95-9f48-e5cb7d6eb879,NA,clifton f. smith,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1957-05-17,2023-05-05T11:40:43.799679+00:00,0.30434782608695654,NA,NA,NA,NA,NA,9b4453cd509b3e7416badd62b5b9ded180b4b125,1957-05-17,boraginaceae,NA,,NA,eriodictyon,NA,-120.382,34.4935,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|boraginales|namaceae|eriodictyon,NA,NA,NA,sd,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"ne. point concepcion, fire road on summit of santa ynez mts, near head of canada del cojo",NA,NA,NA,,NA,NA,503,NA,cf086dd0-7391-4ca2-ad9a-5012be491a03,boraginales,tracheophyta,,5310,d82fa49b-915e-4aa8-acc6-51df3d431884,eriodictyon capitatum,capitatum,137,california,2928357,accepted,species,NA,8ced47a9-480b-4a0e-b1b3-5ba20c1321dc,05/17/1957,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos purissima,rsa0620284,magnoliopsida,vascularplants,3818e1d3-b6a4-11e8-b408-001a64db2964,NA,gregory a. wahlert,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-10,2024-07-12T19:29:54.443550+00:00,0.3188405797101449,NA,NA,NA,NA,NA,61090f89b1b2cf2d281f81346f297fabc1220112,2019-05-10,ericaceae,NA,,NA,arctostaphylos,NA,-120.40296,34.53104,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos|arctostaphylos purissima,NA,NA,globosa,rsa,NA,NA,plantae,NA,NA,NA,NA,NA,NA,dangermond preserve. jalama ranch side. north of jalama rd along the ne boundary of dangermond preserve.,NA,NA,NA,,NA,NA,367,NA,f17f0d0f-57f4-471d-beae-fbf7c47dc070,ericales,tracheophyta,,291,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,arctostaphylos purissima subsp. globosa,purissima,130,california,2882534,accepted,species,NA,8cf0ea09-5c06-4321-aaf3-90baa9ad50fb,10 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,obi161538,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,NA,2019-05-09,2024-01-31T23:28:24.571953+00:00,0.37681159420289856,NA,NA,NA,NA,NA,2a7598fc61569921ab46a6ca8da6d010ade1c7bd,2019-05-09,frankeniaceae,NA,,NA,frankenia,NA,-120.4708787,34.45277158,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|caryophyllanae|caryophyllales|frankeniaceae|frankenia,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. cojo ranch side. point conception, point conception rd. 0.21 miles north of point conception lighthouse, on edge of cliffs.",NA,NA,NA,,NA,NA,NA,NA,5d3ae1b9-2d5e-46fa-b954-cb730f1e0f16,caryophyllales,tracheophyta,,35769,b667cef4-96fe-42e8-a9fa-6298aa80bb14,frankenia salina,salina,129,california,114477,NA,species,NA,8cf10a60-d2bb-4aac-a37a-c366fe132c26,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,senecio blochmaniae,NA,magnoliopsida,NA,3818c5b4-b6a4-11e8-b408-001a64db2964,NA,"mark a. elvin; b.g. baldwin, luanne lum",NA,,north america,NA,united states,usa,santa barbara,9ca92552-f23a-41a8-a140-01abaa31c931,2007-07-23,2024-07-12T19:26:18.317904+00:00,0.2608695652173913,NA,NA,NA,NA,NA,3a306211868638cd78cc69614cce5cb8ca0fb086,2007-07-23,asteraceae,NA,,NA,senecio,NA,-120.46778,34.44972,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|senecio,NA,NA,NA,ucr,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"point concepcion, c. 400 m east of peak",NA,NA,NA,,NA,NA,37,NA,ucr-bps-290380,asterales,tracheophyta,,5585,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,senecio blochmaniae,blochmaniae,204,california,4273697,accepted,species,NA,8d082d76-34a1-4cf8-bfd4-07bed092a06b,2007-7-23,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,hipponix tumens,349253,gastropoda,iz,NA,NA,vernon human,NA,,north america,NA,united states,usa,santa barbara county,2d59e5db-57ad-41ff-97d6-11f5fb264527,1972-10-23,2022-02-25T04:40:01.784148+00:00,0.2608695652173913,NA,NA,NA,NA,NA,8925239a9f13d555499353da8afdd3188a3f53ab,10/23/1972,hipponicidae,NA,,NA,hipponix,NA,-120.4966667,34.49565,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,0f6120f5-f6fd-11ea-a2df-00155da89f01,littorinimorpha,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,hipponix tumens,tumens,297,california,2300723,accepted,species,NA,8d1e4664-462f-4262-afcf-79b131aed54f,10/23/1972,"2 miles north of jalama beach; taken on rocks, -1.1 tide.",NA,NA,idigbio
NA,NA,preservedspecimen,NA,symphyotrichum chilense,60757,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,ralph hoffmann,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1928-09-10,2023-05-05T11:17:33.911779+00:00,0.3188405797101449,NA,NA,NA,NA,NA,f6a78c43a3c75b858a5edd0217bebc615a420f70,1928-09-10,asteraceae,NA,,NA,symphyotrichum,NA,-120.4082,34.525,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|symphyotrichum,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,ca. 6 mi e of jalama,NA,NA,NA,,NA,NA,NA,NA,e2eddc72-2f0c-4a7f-918b-0940ec94941c,asterales,tracheophyta,,NA,d7540872-1c53-48ac-a617-2d0739eadcbd,symphyotrichum chilense,chilense,254,california,3151392,doubtful,species,NA,8d3b0981-3779-4743-811a-ec094debd921,1928-9-10,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,haliotis kamtschatkana,560255-mollusca,gastropoda,invertebrate zoology,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,NA,2024-07-16T16:12:50.897196+00:00,0.15942028985507245,NA,NA,NA,NA,NA,9404cbfa29ba37e20f79e69ee945746ceeabae03,NA,haliotidae,NA,,NA,haliotis,NA,-120.4743,34.4469,NA,FALSE,FALSE,NA,NA,NA,NA,uf,NA,NA,animalia,NA,NA,NA,NA,NA,NA,point conception,NA,NA,NA,,NA,NA,NA,NA,87d4586f-adf3-489f-8bd7-911e2dc5bc6f,NA,mollusca,,NA,6bb853ab-e8ea-43b1-bd83-47318fc4c345,haliotis kamtschatkana,kamtschatkana,NA,california,2293082,accepted,species,NA,8d43666a-f2b8-432b-89ee-07c501edc9fc,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos purissima,NA,magnoliopsida,rsa,3818e1d3-b6a4-11e8-b408-001a64db2964,NA,"allen massihi; andrew yool, jon e. keeley",NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-08-31,2024-01-31T23:35:13.701489+00:00,0.30434782608695654,NA,NA,NA,NA,NA,e602acd168d40cb27027a22ad698b2f96b418f61,1992-08-31,ericaceae,NA,,NA,arctostaphylos,NA,-120.39705,34.5289,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,rsa,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns., south of lompoc, north slope off jalama rd., 9 km southwest of hwy 1.",NA,NA,NA,,NA,NA,410,NA,73faab96-2a86-4e3a-930f-3f58f90dc0dc,ericales,tracheophyta,,20776,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,arctostaphylos purissima,purissima,244,california,2882534,accepted,species,NA,8d4f4793-577a-49d0-ae54-a7e9e59c025f,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,ceanothus cuneatus,ucsb016160,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,martin fletcher,NA,,north america,750,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1980-01-05,2023-05-05T11:14:46.814911+00:00,0.2898550724637681,NA,NA,NA,NA,NA,59dbf40555478464bd14b5870937207b81171fb2,1980-01-05,rhamnaceae,NA,,NA,ceanothus,NA,-120.3651,34.497,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|rosales|rhamnaceae|ceanothus|ceanothus cuneatus,NA,NA,ramulosus,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,0.2 miles west of the intersection of san augustine and del norte,NA,NA,NA,,NA,NA,NA,NA,1b98e9c9-b69c-419c-888d-fe5cfe861759,rosales,tracheophyta,,234,f31a5f98-efd3-476a-9627-de3add582acd,ceanothus cuneatus var. ramulosus,cuneatus,5,california,3039404,accepted,species,NA,8d546545-3b91-4161-a40e-b4f4e658f12e,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,eucalyptus tereticornis,obi164501,magnoliopsida,NA,3818d95b-b6a4-11e8-b408-001a64db2964,NA,"david keil; r. kenny, j. yost, m. ritter, and other phytojog participants",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-09,2024-01-31T23:28:24.571953+00:00,0.2608695652173913,NA,NA,NA,NA,NA,05020a4ff19e18395ada096b3a278890153b00d6,2019-05-09,myrtaceae,NA,,NA,eucalyptus,NA,-120.4559263,34.4563711,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|rosanae|myrtales|myrtaceae|eucalyptus,NA,NA,NA,obi,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mountains. phytojog 2019 trip to the nature conservancy's jack and laura dangermond preserve. cojo ranch side. ephemeral pool along northeast side of cojo bay rd. 5.35 miles s on road from cojo gate.,NA,NA,NA,,NA,NA,NA,NA,279d94f9-4f05-49c0-8dc3-3d9f67f9e447,myrtales,tracheophyta,,35822,b667cef4-96fe-42e8-a9fa-6298aa80bb14,eucalyptus tereticornis,tereticornis,129,california,3176719,accepted,species,NA,8d7c7063-727b-484c-a225-8e6836e0f889,09 may 2019,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,pertusaria amara,0008021,lecanoromycetes,NA,8f07e9fb-8d26-49c1-8ce4-de648c7e7c0a,NA,theodore l. esslinger,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1996-12-29,2015-09-30T14:33:12.072129+00:00,0.2608695652173913,NA,NA,NA,NA,NA,ed259ab4568b78c5d5416f144e389e619d58d32b,1996-12-29,pertusariaceae,NA,,NA,pertusaria,NA,-120.365,34.49333,NA,TRUE,TRUE,NA,NA,NA,NA,tle,NA,NA,fungi,NA,NA,NA,NA,NA,NA,"hollister ranch, parcel 47, w end of the santa ynez mountain range, near top of the mountains",NA,NA,500,,NA,NA,400,NA,1500294,pertusariales,ascomycota,,15270,dfd53a42-8f63-4040-93a5-3f1347ce7686,pertusaria amara,amara,364,california,2600106,accepted,species,NA,8d7dce72-815e-47d9-9ec4-61eac3165d1f,NA,NA,NA,NA,idigbio
NA,NA,humanobservation,NA,lagenorhynchus obliquidens,usnm sean2052,mammalia,mamm,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,NA,NA,NA,,north america,NA,united states,usa,NA,7ddf754f-d193-4cc9-b351-99906754a03b,1976-12-03,2024-01-31T23:12:22.694741+00:00,0.2463768115942029,NA,NA,NA,NA,NA,1b835f3a3aa7bb7dec4cba4d64bc78b437a2f814,1976-12-03,delphinidae,NA,,NA,lagenorhynchus,NA,-120.43,34.45,NA,FALSE,FALSE,"animalia, chordata, vertebrata, mammalia, eutheria, cetacea, odontoceti, delphinidae",NA,1,NA,usnm,urn:lsid:biocol.org:col:34871,NA,animalia,NA,NA,NA,NA,NA,NA,point conception,NA,NA,NA,,NA,NA,NA,NA,http://n2t.net/ark:/65665/3e4185fd4-39a9-4968-88d2-67bd3a20e7a0,cetacea,chordata,,NA,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,lagenorhynchus obliquidens,obliquidens,338,california,5220069,accepted,species,NA,8d83c699-6a4f-4b24-af31-98b877d58bc4,3 dec 1976,NA,NA,north pacific ocean,idigbio
NA,NA,preservedspecimen,NA,scrophularia californica,sbbg161641,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,clifton f. smith,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1975-03-21,2023-05-05T11:17:33.911779+00:00,0.34782608695652173,NA,NA,NA,NA,NA,7a77109c58c34346b3326a039ab93247745371af,1975-03-21,scrophulariaceae,NA,,NA,scrophularia,NA,-120.384,34.493,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|lamiales|scrophulariaceae|scrophularia,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"santa ynez mtns: canada del cojo, ne of pt conception",NA,NA,NA,,NA,NA,NA,NA,d13e5633-70ef-42b7-9f78-3926bafdc840,lamiales,tracheophyta,,10801,d7540872-1c53-48ac-a617-2d0739eadcbd,scrophularia californica,californica,80,california,3170868,accepted,species,NA,8d92b04f-5c91-4761-bad9-648eb9f1521d,1975-3-21,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,hydropsyche philo,caslot062785,insecta,casent,http://grscicoll.org/institutional-collection/entomology,NA,larry e. serpa,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-05-06,2024-07-12T19:12:33.994880+00:00,0.2318840579710145,NA,NA,NA,NA,NA,582ed0ce730ebf4250c4181943acfcc3a941e688,2019-05-06,hydropsychidae,25203,,NA,hydropsyche,NA,-120.4841111,34.51286111,NA,FALSE,FALSE,NA,NA,1,NA,casc,http://grbio.org/institution/california-academy-sciences,NA,animalia,NA,NA,NA,NA,NA,NA,jalama creek,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:cas:ent:caslot062785,trichoptera,arthropoda,,NA,87c45c90-ba1d-409e-a9d7-9baf5a5cbb1c,hydropsyche philo,philo,126,california,5054142,accepted,species,NA,8d9b3501-8b42-437c-8572-c45e4b86a637,5/6/19,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,solanum umbelliferum,6674,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,john m. tucker,NA,,north america,1000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1951-04-20,2024-06-11T21:07:56.516309+00:00,0.30434782608695654,NA,NA,NA,NA,NA,a17e368cc4650dffee929bc2a0f07bb63a0d3df8,1951-04-20,solanaceae,NA,,NA,solanum,NA,-120.467,34.452,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|solanales|solanaceae|solanum,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mtns: point conception,NA,NA,NA,,NA,NA,NA,NA,36223a65-0ed0-4064-81bb-69a61b459bd8,solanales,tracheophyta,,2076,d7540872-1c53-48ac-a617-2d0739eadcbd,solanum umbelliferum,umbelliferum,110,california,2932678,accepted,species,NA,8db9aac2-97bd-49c0-b370-e96c6f8ca686,1951-4-20,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,vaccinium ovatum,sbbg210350,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,dara emery,NA,,north america,6,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1968-01-23,2023-05-05T11:17:33.911779+00:00,0.2898550724637681,NA,NA,NA,NA,NA,6e4c2fa906c3afa6585330dd0c4813b7bccbd7b8,1968-01-23,ericaceae,NA,,NA,vaccinium,NA,-120.4286,34.515,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|vaccinium,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,santa ynez mtns: jalama rd,NA,NA,NA,,NA,NA,NA,NA,0ff332f0-f815-491c-ac2a-9765c9259787,ericales,tracheophyta,,NA,d7540872-1c53-48ac-a617-2d0739eadcbd,vaccinium ovatum,ovatum,23,california,2882838,accepted,species,NA,8dd0f1bd-cc50-49eb-afde-fa247d7ff132,1968-1-23,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,lepechinia,NA,magnoliopsida,NA,3818e0aa-b6a4-11e8-b408-001a64db2964,NA,"c. matt guilliams; kristen hasenstab-lehman, heather schneider, sean carson, heather wehnau-federlein, anne parsons, kim kimber",NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,2019-04-24,2023-05-05T11:17:33.911779+00:00,0.2898550724637681,NA,NA,NA,NA,NA,58f38361b36381b728f28f4e6856128f6505e610,2019-04-24,lamiaceae,NA,,NA,lepechinia,NA,-120.38354,34.49165,NA,FALSE,FALSE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|lamiales|lamiaceae,NA,NA,NA,sbbg,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"hollister ranch, cementerio road, along ridgeline.",NA,NA,NA,,NA,NA,486,NA,f3341aef-a875-4962-86e0-230476500321,lamiales,tracheophyta,,5299,d7540872-1c53-48ac-a617-2d0739eadcbd,lepechinia,NA,114,california,2926564,accepted,genus,NA,8de16686-c070-4982-9e7f-db71a3eeb5f8,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,arctostaphylos refugioensis,ucsb036187,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,beth hendrickson,NA,,north america,1250,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1992-04-11,2023-05-05T11:14:46.814911+00:00,0.2898550724637681,NA,NA,NA,NA,NA,29380fc9f9e9dbb96a2b982fdb05bbc2a2b3ef4d,1992-04-11,ericaceae,NA,,NA,arctostaphylos,NA,-120.40786,34.4931,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|ericales|ericaceae|arctostaphylos,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,"hollister ranch, western santa ynez mountains and adjacent coastal plain, west of gaviota state park; approximately 0.5 miles west of parcel 62 access easement near fence line of hollister ranch",NA,NA,NA,,NA,NA,NA,NA,fe7a0318-1a5d-11e3-b49f-525400a0a001,ericales,tracheophyta,,hr89,f31a5f98-efd3-476a-9627-de3add582acd,arctostaphylos refugioensis,refugioensis,102,california,2882555,accepted,species,NA,8df27453-4ebb-423d-ac1a-c02583209c8e,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,lecidea,0015103,lecanoromycetes,NA,8f07e9fb-8d26-49c1-8ce4-de648c7e7c0a,NA,theodore l. esslinger,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1996-12-29,2015-09-30T14:33:12.072129+00:00,0.2608695652173913,NA,NA,NA,NA,NA,131e307b009a50607f9bd29d54197fdf87f8a3c1,1996-12-29,lecideaceae,NA,,NA,lecidea,NA,-120.365,34.493333,NA,TRUE,TRUE,NA,NA,NA,NA,tle,NA,NA,fungi,NA,NA,NA,NA,NA,NA,"hollister ranch, parcel 47, w end of the santa ynez mountain range, near top of the mountains",NA,NA,500,,NA,NA,400,NA,1553268,lecanorales,ascomycota,,15230,dfd53a42-8f63-4040-93a5-3f1347ce7686,lecidea,NA,364,california,2569865,accepted,genus,NA,8dfccea0-8dc7-4ea9-8bba-32867583d76f,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,haliotis rufescens,28324,gastropoda,iz,NA,NA,robert mcmillan,NA,,north america,NA,united states,usa,santa barbara county,7ddf754f-d193-4cc9-b351-99906754a03b,1965-12-27,2022-02-25T04:40:01.784148+00:00,0.2463768115942029,NA,NA,NA,NA,NA,11c08a84622acdb95e14623c61e095920f5ae6b9,1965-12,haliotidae,NA,,NA,haliotis,NA,-120.471865,34.448253,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,10c49ce4-f6fd-11ea-a2df-00155da89f01,vetigastropoda,mollusca,,NA,f7624647-b0d7-4753-94d0-9961186562fb,haliotis rufescens,rufescens,361,california,2293078,accepted,species,NA,8e0ff0fa-b1c7-470b-b748-992f7efc1210,1965-12,depth unknown.,NA,NA,idigbio
NA,NA,preservedspecimen,NA,corethrogyne filaginifolia,ucsb024749,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,martin fletcher,NA,,north america,400,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1979-11-03,2023-05-05T11:14:46.814911+00:00,0.30434782608695654,NA,NA,NA,NA,NA,a7727e337452e30bb03df2ff626ce1dcf18b4602,1979-11-03,asteraceae,NA,,NA,corethrogyne,NA,-120.3831,34.4615,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|corethrogyne,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,where barranca honda broadens to the coastal plain,NA,NA,NA,,NA,NA,NA,NA,f9cd6f62-1a5d-11e3-b49f-525400a0a001,asterales,tracheophyta,,142,f31a5f98-efd3-476a-9627-de3add582acd,corethrogyne filaginifolia,filaginifolia,307,california,3118138,doubtful,species,NA,8e3e5b54-2bd6-44cc-bdd3-3792c2859862,NA,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,NA,661562,enopla,iz,NA,NA,unknown collector,NA,,north america,NA,united states,usa,santa barbara county,NA,1976-08-26,2022-02-25T04:40:01.784148+00:00,0.34782608695652173,NA,NA,NA,NA,NA,c36854b6855c5f033042bc2acc0f6afff43175ab,1976-08,cratenemertidae,NA,,NA,nipponnemertes,NA,-120.4716667,34.4483333,NA,FALSE,FALSE,NA,NA,NA,NA,sbmnh,NA,NA,animalia,NA,NA,NA,NA,NA,NA,"santa barbara county, california, usa",NA,NA,NA,,NA,NA,NA,NA,48d8f7c3-f5f5-41e8-a6a4-e38848d4eb21,hoplonemertea,nemertea,,NA,f7624647-b0d7-4753-94d0-9961186562fb,nipponnemertes rubella,rubella,239,california,NA,NA,NA,NA,8e40e63d-efff-4743-affb-ba45f07247f0,1976-08,"point conception, l-4",NA,NA,idigbio
NA,NA,preservedspecimen,NA,baccharis pilularis,ucsb062226,magnoliopsida,NA,f7e112f9-92c5-455c-a6c4-709b0f8d7f73,NA,p. a. meyers,NA,,north america,2000,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1970-09-22,2023-09-19T17:46:33.683619+00:00,0.3333333333333333,NA,NA,NA,NA,NA,a487a06a05eda4a050fc31d9d80ccf9906edb85e,1970-09-22,asteraceae,NA,,NA,baccharis,NA,-120.392879,34.527566,NA,TRUE,TRUE,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|asteranae|asterales|asteraceae|baccharis,NA,NA,NA,ucsb,NA,NA,plantae,NA,NA,NA,NA,NA,NA,jalama beach road; about 3 miles west of california 1.,NA,NA,NA,,NA,NA,152,NA,792197d7-c938-4263-a54c-fed2ee88a6a5,asterales,tracheophyta,,514,f31a5f98-efd3-476a-9627-de3add582acd,baccharis pilularis,pilularis,265,california,3129497,doubtful,species,NA,8e538eb2-bfc8-49c9-a57a-d1923d21aca8,22 september 1970,NA,NA,NA,idigbio
NA,NA,preservedspecimen,NA,tyto alba,5905,aves,av,NA,NA,NA,NA,,north america,NA,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1988-11-11,2015-02-21T09:31:22.444000+00:00,0.2753623188405797,NA,NA,NA,NA,NA,52ec6fe3622b25220f0e37f82792aafb56704d5e,1988-11-11,tytonidae,NA,,NA,tyto,NA,-120.3652778,34.5647222,NA,FALSE,FALSE,animalia:chordata:aves:strigiformes:tytonidae:tyto,NA,1,NA,sbmnh,urn:lsid:biocol.org:col:34834,NA,animalia,NA,NA,NA,NA,NA,NA,hwy 1; 10 mi from hwy 101,NA,NA,NA,,NA,NA,NA,NA,urn:catalog:sbmnh:av:5905,strigiformes,chordata,,NA,9d8ced48-62c5-4ce0-99e7-a03550c674c0,tyto alba,alba,316,california,2497921,accepted,species,NA,8e57d041-3119-44d1-a11c-0444dd021b9c,NA,north america; united states; california; santa barbara county; ; ; ;,NA,NA,idigbio
